domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
mynews4.com,y,,0.1883,300,200,,,,,,,,,,1,1,1,2,1
fosters.com,y,,0.0482,700,200,,,,,,,,,,1,1,1,2,1
livability.com,n,,0.1694,300,200,,,,,,,1,,,,0,1,1,1
gamesradar.com,y,,-0.0784,400,200,,0,,,,,,1,,,1,1,1,1
on.wltx.com,y,,0.1781,300,200,,,,,,,,,,,1,1,1,1
visualcapitalist.com,n,content but not currente vents,0.1728,400,200,,,,,,,,1,,,1,1,1,1
dailyorange.com,y,,-0.1677,400,200,,,,,,,1,,,1,1,1,3,1
browardpalmbeach.com,y,,-0.0907,700,200,,,,,,,,,,1,1,1,2,1
thelead.blogs.cnn.com,y,,0.1797,300,200,,,,,,,,,,,1,1,1,1
guardianlv.com,y,,-0.179,400,200,,,,,,,,,,1,1,1,2,1
on.wkyc.com,y,,0.0738,300,200,,,,,,,,,,,1,1,1,1
newsminer.com,y,,-0.1174,500,200,,,,,,,,,,1,1,1,2,1
wfmynews2.com,y,,0.1054,1400,200,,,,,,,,1,,,1,1,1,1
nowthisnews.com,y,,0.1546,300,200,,,,,,,,1,,,1,1,1,1
yahoonewsdigest-us.tumblr.com,n,,-0.0186,1600,200,,,,,,,,,,,1,1,1,1
charlottefive.com,y,,0.1972,700,200,,,,,,,,,,,1,1,1,1
newarkadvocate.com,y,,0.1525,500,200,,,,,,,,,,1,1,1,2,1
nationalreport.net,y,,0.1616,300,200,0.1168,,,,,,1,,,,0,1,1,1
pe.com,y,,0.0317,300,200,,,,,,,,,,1,1,1,2,1
blogs.cfr.org,y,,-0.1564,400,200,,,,,,,,0,,,1,1,1,1
fox61.com,y,,0.1758,400,200,,,,,,,,1,,,1,1,1,1
ksat.com,y,,0.161,200,200,,,,,,,1,,,1,1,1,3,1
www3.forbes.com,y,,0.161,300,200,,,,,,,,,,,1,1,1,1
joy105.com,y,,-0.1741,600,200,,,,,,,,0,,,1,1,1,1
listverse.com,n,content but not current,0.0585,300,200,,,,,,,,,,,1,1,1,1
uk.mobile.reuters.com,y,,-0.1712,300,200,,,,,,,,1,,,1,1,1,1
i24news.tv,n,foreign,0.0719,500,200,,,,,,,,1,,,1,1,1,1
cityam.com,n,foreign,-0.0073,300,200,,,,,,,,1,,,1,1,1,1
grandforksherald.com,y,,-0.0073,300,200,,,,,,,,,,1,1,1,2,1
science20.com,y,,-0.0288,300,200,,,,,,,,,,,1,1,1,1
news4sanantonio.com,y,,-0.0474,200,200,,,,,,,,,,1,1,1,2,1
greenwichtime.com,y,,-0.1122,500,200,,,,,,,,,,1,1,1,2,1
consortiumnews.com,y,,0.1885,400,200,,,,,,,,1,,,1,1,1,1
timesherald.com,y,,0.0859,1700,200,,,,,,,,,,1,1,1,2,1
whatculture.com,y,,-0.1295,400,200,,,,,,,,1,,,1,1,1,1
q13fox.com,y,,-0.1295,200,200,-0.0132,,,,,,,,,1,1,1,2,1
latinpost.com,y,,-0.1901,300,200,,,,,,,,,,,1,1,1,1
gulfnews.com,n,foreign,-0.0795,300,200,,,,,,,,1,,,1,0,1,1
